DateTime,cash,shares,holdings,total,returns,cumulative_returns,commission_paid
2025-06-25,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-06-26,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-06-27,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-06-30,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-01,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-02,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-03,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-04,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-07,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-08,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-09,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-10,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-11,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-14,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-15,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-16,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-17,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-18,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-21,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-22,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-23,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-24,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-25,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-28,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-29,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-30,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-07-31,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-08-01,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-08-04,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-08-05,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-08-06,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-08-07,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-08-08,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-08-11,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-08-12,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-08-13,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-08-14,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-08-15,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-08-18,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-08-19,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-08-20,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-08-21,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-08-22,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-08-25,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-08-26,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-08-27,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-08-28,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-08-29,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-01,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-02,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-03,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-04,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-05,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-08,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-09,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-10,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-11,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-12,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-15,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-16,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-17,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-18,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-19,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-22,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-23,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-24,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-25,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-26,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-29,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-09-30,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-10-09,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-10-10,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-10-13,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-10-14,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
